,src,dst,time,ext_roll
1788,6,3,1023,0
1789,6,4,1023,0
1790,6,8,1023,0
1791,6,11,1023,0
1792,6,14,1023,0
1793,6,18,1023,0
1794,6,21,1023,0
1795,11,2,1023,0
1796,11,3,1023,0
1797,11,4,1023,0
1798,11,6,1023,0
1799,11,8,1023,0
1800,11,14,1023,0
1801,11,18,1023,0
1802,11,21,1023,0
1803,14,2,1023,0
1804,14,3,1023,0
1805,14,4,1023,0
1806,14,6,1023,0
1807,14,8,1023,0
1808,14,11,1023,0
1809,14,18,1023,0
1810,14,21,1023,0
1811,17,2,1023,0
1812,17,3,1023,0
1813,17,4,1023,0
1814,17,6,1023,0
1815,17,8,1023,0
1816,17,11,1023,0
1817,17,14,1023,0
1818,17,18,1023,0
1819,17,21,1023,0
1820,18,2,1023,0
1821,18,3,1023,0
1822,18,4,1023,0
1823,18,6,1023,0
1824,18,8,1023,0
1825,18,11,1023,0
1826,18,14,1023,0
1827,18,21,1023,0
1828,20,2,1023,0
1829,20,3,1023,0
1830,20,4,1023,0
1831,20,6,1023,0
1832,20,8,1023,0
1833,20,11,1023,0
1834,20,14,1023,0
1835,20,18,1023,0
1836,20,21,1023,0
1837,21,2,1023,0
1838,21,3,1023,0
1839,21,4,1023,0
1840,21,6,1023,0
1841,21,8,1023,0
1842,21,11,1023,0
1843,21,14,1023,0
1844,21,18,1023,0
1845,28,24,1029,0
1846,28,3,1029,0
1847,28,4,1029,0
1848,28,5,1029,0
1849,28,6,1029,0
1850,28,10,1029,0
1851,28,21,1029,0
1852,4,5,1051,0
1853,4,6,1051,0
1854,4,12,1051,0
1855,4,16,1051,0
1856,4,18,1051,0
1857,17,5,1051,0
1858,17,6,1051,0
1859,17,12,1051,0
1860,17,16,1051,0
1861,17,18,1051,0
1862,4,28,1058,0
1863,17,28,1064,0
1864,17,29,1064,0
1865,17,2,1064,0
1866,17,3,1064,0
1867,17,4,1064,0
1868,17,5,1064,0
1869,17,10,1064,0
1870,17,11,1064,0
1871,17,12,1064,0
1872,17,14,1064,0
1873,17,15,1064,0
1874,28,29,1065,0
1875,2,29,1065,0
1876,3,29,1065,0
1877,4,29,1065,0
1878,5,29,1065,0
1879,10,29,1065,0
1880,11,29,1065,0
1881,12,29,1065,0
1882,14,29,1065,0
1883,15,29,1065,0
1884,17,29,1065,0
1885,27,2,1076,0
1886,27,5,1076,0
1887,27,6,1076,0
1888,27,15,1076,0
1889,27,16,1076,0
1890,28,2,1076,0
1891,28,5,1076,0
1892,28,6,1076,0
1893,28,15,1076,0
1894,28,16,1076,0
1895,3,2,1076,0
1896,3,5,1076,0
1897,3,6,1076,0
1898,3,15,1076,0
1899,3,16,1076,0
1900,10,2,1076,0
1901,10,5,1076,0
1902,10,6,1076,0
1903,10,15,1076,0
1904,10,16,1076,0
1905,2,28,1077,0
1906,5,28,1077,0
1907,6,28,1077,0
1908,15,28,1077,0
1909,16,28,1077,0
1910,28,14,1078,0
1911,14,29,1079,0
1912,3,23,1085,0
1913,3,0,1085,0
1914,3,2,1085,0
1915,3,4,1085,0
1916,3,15,1085,0
1917,4,23,1085,0
1918,4,0,1085,0
1919,4,2,1085,0
1920,4,15,1085,0
1921,5,23,1085,0
1922,5,0,1085,0
1923,5,2,1085,0
1924,5,4,1085,0
1925,5,15,1085,0
1926,6,23,1085,0
1927,6,0,1085,0
1928,6,2,1085,0
1929,6,4,1085,0
1930,6,15,1085,0
1931,7,23,1085,0
1932,7,0,1085,0
1933,7,2,1085,0
1934,7,4,1085,0
1935,7,15,1085,0
1936,14,23,1085,0
1937,14,0,1085,0
1938,14,2,1085,0
1939,14,4,1085,0
1940,14,15,1085,0
1941,15,23,1085,0
1942,15,0,1085,0
1943,15,2,1085,0
1944,15,4,1085,0
1945,21,23,1085,0
1946,21,0,1085,0
1947,21,2,1085,0
1948,21,4,1085,0
1949,21,15,1085,0
1950,23,2,1086,0
1951,23,3,1086,0
1952,23,4,1086,0
1953,23,10,1086,0
1954,23,14,1086,0
1955,0,2,1086,0
1956,0,3,1086,0
1957,0,4,1086,0
1958,0,10,1086,0
1959,0,14,1086,0
1960,2,3,1086,0
1961,2,4,1086,0
1962,2,10,1086,0
1963,2,14,1086,0
1964,4,2,1086,0
1965,4,3,1086,0
1966,4,10,1086,0
1967,4,14,1086,0
1968,15,2,1086,0
1969,15,3,1086,0
1970,15,4,1086,0
1971,15,10,1086,0
1972,15,14,1086,0
1973,17,28,1091,0
1974,21,28,1091,0
1975,28,5,1092,0
1976,5,10,1093,0
1977,2,28,1099,0
1978,4,28,1099,0
1979,6,28,1099,0
1980,12,28,1099,0
1981,18,28,1099,0
1982,21,28,1099,0
1983,28,11,1100,0
1984,28,18,1100,0
1985,28,21,1100,0
1986,10,4,1112,0
1987,10,21,1112,0
1988,11,4,1112,0
1989,11,21,1112,0
1990,12,4,1112,0
1991,12,21,1112,0
1992,21,4,1112,0
1993,4,29,1113,0
1994,4,10,1113,0
1995,21,29,1113,0
1996,21,10,1113,0
1997,4,2,1126,0
1998,4,3,1126,0
1999,4,21,1126,0
2000,2,29,1127,0
2001,2,10,1127,0
2002,2,11,1127,0
2003,3,29,1127,0
2004,3,10,1127,0
2005,3,11,1127,0
2006,4,29,1127,0
2007,4,10,1127,0
2008,4,11,1127,0
2009,21,29,1127,0
2010,21,10,1127,0
2011,21,11,1127,0
2012,29,10,1128,0
2013,29,12,1128,0
2014,10,12,1128,0
2015,11,10,1128,0
2016,11,12,1128,0
2017,23,26,1153,0
2018,23,28,1153,0
2019,23,4,1153,0
2020,23,6,1153,0
2021,23,8,1153,0
2022,23,11,1153,0
2023,23,12,1153,0
2024,23,15,1153,0
2025,23,16,1153,0
2026,23,17,1153,0
2027,23,20,1153,0
2028,27,26,1153,0
2029,27,28,1153,0
2030,27,4,1153,0
2031,27,6,1153,0
2032,27,8,1153,0
2033,27,11,1153,0
2034,27,12,1153,0
2035,27,15,1153,0
2036,27,16,1153,0
2037,27,17,1153,0
2038,27,20,1153,0
2039,10,26,1153,0
2040,10,28,1153,0
2041,10,4,1153,0
2042,10,6,1153,0
2043,10,8,1153,0
2044,10,11,1153,0
2045,10,12,1153,0
2046,10,15,1153,0
2047,10,16,1153,0
2048,10,17,1153,0
2049,10,20,1153,0
2050,12,26,1153,0
2051,12,28,1153,0
2052,12,4,1153,0
2053,12,6,1153,0
2054,12,8,1153,0
2055,12,11,1153,0
2056,12,15,1153,0
2057,12,16,1153,0
2058,12,17,1153,0
2059,12,20,1153,0
2060,12,21,1162,0
2061,6,3,1167,0
2062,11,3,1167,0
2063,14,3,1167,0
2064,28,26,1175,0
2065,28,10,1175,0
2066,3,26,1175,0
2067,3,10,1175,0
2068,4,26,1175,0
2069,4,10,1175,0
2070,6,26,1175,0
2071,6,10,1175,0
2072,11,26,1175,0
2073,11,10,1175,0
2074,12,26,1175,0
2075,12,10,1175,0
2076,14,26,1175,0
2077,14,10,1175,0
2078,17,26,1175,0
2079,17,10,1175,0
2080,28,2,1183,0
2081,28,4,1183,0
2082,2,23,1184,0
2083,2,24,1184,0
2084,2,27,1184,0
2085,2,28,1184,0
2086,2,6,1184,0
2087,2,10,1184,0
2088,2,12,1184,0
2089,2,13,1184,0
2090,4,23,1184,0
2091,4,24,1184,0
2092,4,27,1184,0
2093,4,28,1184,0
2094,4,6,1184,0
2095,4,10,1184,0
2096,4,12,1184,0
2097,4,13,1184,0
2098,28,3,1188,0
2099,28,11,1188,0
2100,28,18,1188,0
2101,28,21,1188,0
2102,25,26,1191,0
2103,25,5,1191,0
2104,25,12,1191,0
2105,25,17,1191,0
2106,28,26,1191,0
2107,28,5,1191,0
2108,28,12,1191,0
2109,28,17,1191,0
2110,29,26,1191,0
2111,29,5,1191,0
2112,29,12,1191,0
2113,29,17,1191,0
2114,0,26,1191,0
2115,0,5,1191,0
2116,0,12,1191,0
2117,0,17,1191,0
2118,3,26,1191,0
2119,3,5,1191,0
2120,3,12,1191,0
2121,3,17,1191,0
2122,4,26,1191,0
2123,4,5,1191,0
2124,4,12,1191,0
2125,4,17,1191,0
2126,5,26,1191,0
2127,5,12,1191,0
2128,5,17,1191,0
2129,6,26,1191,0
2130,6,5,1191,0
2131,6,12,1191,0
2132,6,17,1191,0
2133,7,26,1191,0
2134,7,5,1191,0
2135,7,12,1191,0
2136,7,17,1191,0
2137,8,26,1191,0
2138,8,5,1191,0
2139,8,12,1191,0
2140,8,17,1191,0
2141,9,26,1191,0
2142,9,5,1191,0
2143,9,12,1191,0
2144,9,17,1191,0
2145,10,26,1191,0
2146,10,5,1191,0
2147,10,12,1191,0
2148,10,17,1191,0
2149,12,26,1191,0
2150,12,5,1191,0
2151,12,17,1191,0
2152,13,26,1191,0
2153,13,5,1191,0
2154,13,12,1191,0
2155,13,17,1191,0
2156,14,26,1191,0
2157,14,5,1191,0
2158,14,12,1191,0
2159,14,17,1191,0
2160,15,26,1191,0
2161,15,5,1191,0
2162,15,12,1191,0
2163,15,17,1191,0
2164,17,26,1191,0
2165,17,5,1191,0
2166,17,12,1191,0
2167,18,26,1191,0
2168,18,5,1191,0
2169,18,12,1191,0
2170,18,17,1191,0
2171,20,26,1191,0
2172,20,5,1191,0
2173,20,12,1191,0
2174,20,17,1191,0
2175,21,26,1191,0
2176,21,5,1191,0
2177,21,12,1191,0
2178,21,17,1191,0
2179,28,9,1202,0
2180,28,12,1202,0
2181,11,9,1202,0
2182,11,12,1202,0
2183,9,28,1203,0
2184,9,14,1203,0
2185,12,28,1203,0
2186,12,14,1203,0
2187,28,2,1210,0
2188,28,4,1210,0
2189,28,5,1210,0
2190,28,6,1210,0
2191,28,8,1210,0
2192,28,10,1210,0
2193,28,12,1210,0
2194,28,14,1210,0
2195,2,29,1211,0
2196,4,29,1211,0
2197,5,29,1211,0
2198,6,29,1211,0
2199,8,29,1211,0
2200,10,29,1211,0
2201,12,29,1211,0
2202,14,29,1211,0
2203,28,4,1223,0
2204,26,2,1251,0
2205,26,12,1251,0
2206,26,17,1251,0
2207,28,2,1251,0
2208,28,12,1251,0
2209,28,17,1251,0
2210,5,2,1251,0
2211,5,12,1251,0
2212,5,17,1251,0
2213,6,2,1251,0
2214,6,12,1251,0
2215,6,17,1251,0
2216,12,2,1251,0
2217,12,17,1251,0
2218,14,2,1251,0
2219,14,12,1251,0
2220,14,17,1251,0
2221,17,2,1251,0
2222,17,12,1251,0
2223,21,2,1251,0
2224,21,12,1251,0
2225,21,17,1251,0
2226,2,3,1252,0
2227,2,4,1252,0
2228,2,11,1252,0
2229,2,17,1252,0
2230,2,18,1252,0
2231,2,21,1252,0
2232,12,3,1252,0
2233,12,4,1252,0
2234,12,11,1252,0
2235,12,17,1252,0
2236,12,18,1252,0
2237,12,21,1252,0
2238,17,3,1252,0
2239,17,4,1252,0
2240,17,11,1252,0
2241,17,18,1252,0
2242,17,21,1252,0
2243,28,14,1258,0
2244,14,28,1268,0
2245,14,4,1268,0
2246,14,17,1268,0
2247,3,5,1273,0
2248,3,6,1273,0
2249,4,5,1273,0
2250,4,6,1273,0
2251,16,5,1273,0
2252,16,6,1273,0
2253,20,5,1273,0
2254,20,6,1273,0
2255,5,16,1274,0
2256,6,16,1274,0
2257,28,3,1287,0
2258,28,4,1287,0
2259,28,9,1287,0
2260,28,17,1287,0
2261,28,21,1287,0
2262,6,3,1287,0
2263,6,4,1287,0
2264,6,9,1287,0
2265,6,17,1287,0
2266,6,21,1287,0
2267,14,3,1287,0
2268,14,4,1287,0
2269,14,9,1287,0
2270,14,17,1287,0
2271,14,21,1287,0
2272,3,29,1288,0
2273,4,29,1288,0
2274,9,29,1288,0
2275,17,29,1288,0
2276,21,29,1288,0
2277,6,28,1296,0
2278,11,28,1296,0
2279,23,5,1314,0
2280,23,14,1314,0
2281,28,5,1314,0
2282,28,14,1314,0
2283,29,5,1314,0
2284,29,14,1314,0
2285,13,5,1314,0
2286,13,14,1314,0
2287,3,28,1330,0
2288,4,28,1330,0
2289,28,4,1331,0
2290,28,14,1331,0
2291,28,17,1331,0
2292,28,17,1342,0
2293,3,28,1345,0
2294,28,29,1349,0
2295,2,29,1349,0
2296,4,29,1349,0
2297,17,28,1358,0
2298,17,4,1358,0
2299,21,3,1365,0
2300,21,5,1365,0
2301,3,1,1366,0
2302,3,11,1366,0
2303,3,12,1366,0
2304,3,14,1366,0
2305,5,1,1366,0
2306,5,11,1366,0
2307,5,12,1366,0
2308,5,14,1366,0
2309,4,28,1379,0
2310,28,29,1380,0
2311,17,4,1384,0
2312,5,8,1387,0
2313,5,15,1387,0
2314,6,5,1387,0
2315,6,8,1387,0
2316,6,15,1387,0
2317,8,5,1387,0
2318,8,15,1387,0
2319,20,5,1387,0
2320,20,8,1387,0
2321,20,15,1387,0
2322,28,4,1391,0
2323,6,12,1394,0
2324,6,18,1394,0
2325,6,21,1394,0
2326,5,15,1399,0
2327,8,4,1405,0
2328,8,10,1405,0
2329,8,21,1405,0
2330,17,3,1422,1
2331,17,4,1433,1
2332,28,17,1461,1
2333,17,28,1462,1
2334,28,29,1463,1
2335,4,28,1483,1
2336,14,28,1483,1
2337,14,4,1496,1
2338,14,28,1519,1
2339,28,4,1545,1
2340,12,28,1545,1
2341,12,4,1545,1
2342,28,5,1546,1
2343,4,5,1546,1
2344,5,1,1547,1
2345,5,4,1547,1
2346,5,14,1547,1
2347,5,17,1547,1
2348,28,0,1559,1
2349,28,1,1559,1
2350,28,2,1559,1
2351,28,3,1559,1
2352,28,4,1559,1
2353,28,10,1559,1
2354,28,11,1559,1
2355,28,12,1559,1
2356,28,14,1559,1
2357,28,15,1559,1
2358,28,17,1559,1
2359,28,18,1559,1
2360,28,20,1559,1
2361,28,21,1559,1
2362,0,4,1560,1
2363,1,4,1560,1
2364,2,4,1560,1
2365,3,4,1560,1
2366,10,4,1560,1
2367,11,4,1560,1
2368,12,4,1560,1
2369,14,4,1560,1
2370,15,4,1560,1
2371,17,4,1560,1
2372,18,4,1560,1
2373,20,4,1560,1
2374,21,4,1560,1
2375,4,16,1574,1
2376,17,4,1574,1
2377,17,16,1574,1
2378,17,5,1582,1
2379,17,18,1582,1
2380,21,5,1582,1
2381,21,18,1582,1
2382,5,17,1583,1
2383,5,21,1583,1
2384,18,17,1583,1
2385,18,21,1583,1
2386,0,23,1589,1
2387,0,29,1589,1
2388,0,1,1589,1
2389,0,2,1589,1
2390,0,3,1589,1
2391,0,4,1589,1
2392,0,10,1589,1
2393,0,12,1589,1
2394,0,15,1589,1
2395,0,16,1589,1
2396,0,17,1589,1
2397,0,21,1589,1
2398,3,23,1589,1
2399,3,29,1589,1
2400,3,1,1589,1
2401,3,2,1589,1
2402,3,4,1589,1
2403,3,10,1589,1
2404,3,12,1589,1
2405,3,15,1589,1
2406,3,16,1589,1
2407,3,17,1589,1
2408,3,21,1589,1
2409,4,23,1589,1
2410,4,29,1589,1
2411,4,1,1589,1
2412,4,2,1589,1
2413,4,3,1589,1
2414,4,10,1589,1
2415,4,12,1589,1
2416,4,15,1589,1
2417,4,16,1589,1
2418,4,17,1589,1
2419,4,21,1589,1
2420,11,23,1589,1
2421,11,29,1589,1
2422,11,1,1589,1
2423,11,2,1589,1
2424,11,3,1589,1
2425,11,4,1589,1
2426,11,10,1589,1
2427,11,12,1589,1
2428,11,15,1589,1
2429,11,16,1589,1
2430,11,17,1589,1
2431,11,21,1589,1
2432,12,23,1589,1
2433,12,29,1589,1
2434,12,1,1589,1
2435,12,2,1589,1
2436,12,3,1589,1
2437,12,4,1589,1
2438,12,10,1589,1
2439,12,15,1589,1
2440,12,16,1589,1
2441,12,17,1589,1
2442,12,21,1589,1
2443,17,23,1589,1
2444,17,29,1589,1
2445,17,1,1589,1
2446,17,2,1589,1
2447,17,3,1589,1
2448,17,4,1589,1
2449,17,10,1589,1
2450,17,12,1589,1
2451,17,15,1589,1
2452,17,16,1589,1
2453,17,21,1589,1
2454,18,23,1589,1
2455,18,29,1589,1
2456,18,1,1589,1
2457,18,2,1589,1
2458,18,3,1589,1
2459,18,4,1589,1
2460,18,10,1589,1
2461,18,12,1589,1
2462,18,15,1589,1
2463,18,16,1589,1
2464,18,17,1589,1
2465,18,21,1589,1
2466,21,23,1589,1
2467,21,29,1589,1
2468,21,1,1589,1
2469,21,2,1589,1
2470,21,3,1589,1
2471,21,4,1589,1
2472,21,10,1589,1
2473,21,12,1589,1
2474,21,15,1589,1
2475,21,16,1589,1
2476,21,17,1589,1
2477,23,29,1590,1
2478,23,2,1590,1
2479,29,2,1590,1
2480,1,29,1590,1
2481,1,2,1590,1
2482,2,29,1590,1
2483,3,29,1590,1
2484,3,2,1590,1
2485,4,29,1590,1
2486,4,2,1590,1
2487,10,29,1590,1
2488,10,2,1590,1
2489,12,29,1590,1
2490,12,2,1590,1
2491,15,29,1590,1
2492,15,2,1590,1
2493,16,29,1590,1
2494,16,2,1590,1
2495,17,29,1590,1
2496,17,2,1590,1
2497,21,29,1590,1
2498,21,2,1590,1
2499,28,12,1597,2
2500,4,12,1597,2
2501,5,28,1615,2
2502,6,28,1615,2
2503,12,28,1630,2
2504,12,5,1630,2
2505,17,28,1630,2
2506,17,5,1630,2
2507,28,4,1631,2
2508,5,4,1631,2
2509,4,28,1632,2
2510,17,16,1636,2
2511,21,16,1636,2
2512,4,3,1644,2
2513,4,15,1644,2
2514,17,3,1644,2
2515,17,4,1644,2
2516,17,15,1644,2
2517,29,3,1652,2
2518,29,14,1652,2
2519,29,17,1652,2
2520,3,14,1652,2
2521,3,17,1652,2
2522,4,3,1652,2
2523,4,14,1652,2
2524,4,17,1652,2
2525,28,5,1659,2
2526,28,6,1659,2
2527,28,8,1659,2
2528,12,28,1665,2
2529,18,28,1665,2
2530,28,5,1666,2
2531,28,11,1666,2
2532,5,8,1667,2
2533,11,5,1667,2
2534,11,8,1667,2
2535,29,1,1673,2
2536,29,3,1673,2
2537,29,12,1673,2
2538,18,1,1673,2
2539,18,3,1673,2
2540,18,12,1673,2
2541,11,6,1678,2
2542,18,6,1678,2
2543,6,10,1679,2
2544,10,28,1680,2
2545,3,8,1687,2
2546,4,8,1687,2
2547,11,8,1687,2
2548,12,8,1687,2
2549,18,3,1706,2
2550,18,4,1706,2
2551,15,17,1720,2
2552,17,7,1721,2
2553,17,14,1721,2
2554,1,28,1729,2
2555,1,4,1729,2
2556,1,17,1729,2
2557,1,18,1729,2
2558,28,2,1730,2
2559,28,4,1730,2
2560,1,28,1730,2
2561,1,2,1730,2
2562,1,4,1730,2
2563,4,28,1730,2
2564,4,2,1730,2
2565,17,28,1730,2
2566,17,2,1730,2
2567,17,4,1730,2
2568,18,28,1730,2
2569,18,2,1730,2
2570,18,4,1730,2
2571,28,4,1741,2
2572,28,17,1741,2
2573,3,4,1741,2
2574,3,17,1741,2
2575,12,4,1741,2
2576,12,17,1741,2
2577,17,4,1741,2
2578,2,28,1749,2
2579,2,3,1749,2
2580,2,4,1749,2
2581,2,9,1749,2
2582,14,28,1749,2
2583,14,2,1749,2
2584,14,3,1749,2
2585,14,4,1749,2
2586,14,9,1749,2
2587,28,6,1750,2
2588,28,20,1750,2
2589,2,6,1750,2
2590,2,20,1750,2
2591,3,6,1750,2
2592,3,20,1750,2
2593,4,6,1750,2
2594,4,20,1750,2
2595,9,6,1750,2
2596,9,20,1750,2
2597,6,2,1751,2
2598,6,4,1751,2
2599,20,2,1751,2
2600,20,4,1751,2
2601,23,6,1755,2
2602,4,28,1769,2
2603,4,2,1769,2
